Inhibitor,Ki_nM,IC50_nM,Kd_nM,EC50_nM,POC,Source,IMG_URL,ID_IN
CAS443798_55_8,n/a,n/a,n/a,n/a,5.34,NB2011RBC,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/NB2011RBC/CAS443798_55_8.png,IN0000786
CAS557795_19_4,n/a,n/a,n/a,n/a,28.05,NB2011RBC,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/NB2011RBC/CAS557795_19_4.png,IN0000787
CAS667463_62_9,n/a,n/a,n/a,n/a,47.15,NB2011RBC,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/NB2011RBC/CAS667463_62_9.png,IN0000788
CAS852547_30_9,n/a,n/a,n/a,n/a,48.42,NB2011RBC,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/NB2011RBC/CAS852547_30_9.png,IN0000789
CAS854171_35_0,n/a,n/a,n/a,n/a,8.85,NB2011RBC,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/NB2011RBC/CAS854171_35_0.png,IN0000790
CAS856436_16_3,n/a,n/a,n/a,n/a,0.91,NB2011RBC,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/NB2011RBC/CAS856436_16_3.png,IN0000791
CAS896138_40_2,n/a,n/a,n/a,n/a,30.07,NB2011RBC,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/NB2011RBC/CAS896138_40_2.png,IN0000792
P01,n/a,n/a,n/a,n/a,n/a,PDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/PDB/P01.png,IN0000793
STU,n/a,n/a,n/a,n/a,n/a,PDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/PDB/STU.png,IN0000794
INDOLINONE BASED COMPOUND 13,n/a,10,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017005.png,IN0000795
INDOLINONE BASED COMPOUND 16,n/a,10,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017008.png,IN0000796
INDOLINONE BASED COMPOUND 21,n/a,10,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017013.png,IN0000797
INDOLINONE BASED INHIBITOR 4L,n/a,10,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017050.png,IN0000798
BENZO[C][27]NAPHTHYRIDINE 12,n/a,100,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00032425.png,IN0000799
INDOLINONE BASED INHIBITOR 1D,n/a,1000,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017019.png,IN0000800
INDOLINONE BASED INHIBITOR 3I,n/a,1000,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017037.png,IN0000801
BIM-8,n/a,1000,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00002695.png,IN0000802
BENZO[C][27]NAPHTHYRIDINE 10,n/a,108,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00032423.png,IN0000803
INDOLINONE BASED COMPOUND 3B,n/a,11,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00016987.png,IN0000804
INDOLINONE BASED INHIBITOR 2F,n/a,1100,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017028.png,IN0000805
DIBENZO[CF][27]NAPHTHYRIDINE 19,n/a,1180,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00019100.png,IN0000806
BX-912,n/a,12,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017052.png,IN0000807
INDOLINONE BASED INHIBITOR 3E,n/a,120,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017033.png,IN0000808
CHEMBL1098302,n/a,13,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50316353.png,IN0000809
INDOLINONE BASED COMPOUND 3E,n/a,14,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00016990.png,IN0000810
INDOLINONE BASED INHIBITOR 4B,n/a,14,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017041.png,IN0000811
CHEMBL1094321,n/a,14,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50316347.png,IN0000812
BENZO[C][27]NAPHTHYRIDINE 38,n/a,142,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00032446.png,IN0000813
BENZO[C][27]NAPHTHYRIDINE 27,n/a,144,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00032434.png,IN0000814
BENZO[C][27]NAPHTHYRIDINE 26,n/a,146,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00032432.png,IN0000815
CHEMBL1095622,n/a,15,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50316352.png,IN0000816
CHEMBL1097604,n/a,15,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50316356.png,IN0000817
CHEMBL243555,n/a,1500,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50218898.png,IN0000818
CHEMBL1765738,n/a,165,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50341241.png,IN0000819
INDOLINONE BASED COMPOUND 3F,n/a,17,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00016991.png,IN0000820
CHEMBL1095294,n/a,17,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50316350.png,IN0000821
BX-201,n/a,18,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00016981.png,IN0000822
CHEMBL1094637,n/a,18,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50316348.png,IN0000823
OXINDOLE I,n/a,1800,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017015.png,IN0000824
BENZO[C][27]NAPHTHYRIDINE 7,n/a,1864,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00032420.png,IN0000825
INDOLINONE BASED COMPOUND 7G,n/a,19,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00016998.png,IN0000826
CHEMBL1765740,n/a,2.5,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50341243.png,IN0000827
INDOLINONE BASED INHIBITOR 3F,n/a,200,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017034.png,IN0000828
DIBENZO[CF][27]NAPHTHYRIDINE 18,n/a,200,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00019099.png,IN0000829
BIM-3,n/a,2000,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00002691.png,IN0000830
BENZO[C][27]NAPHTHYRIDINE 11,n/a,2033,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00032424.png,IN0000831
BENZO[C][27]NAPHTHYRIDINE 8,n/a,2064,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00032421.png,IN0000832
INDOLINONE BASED COMPOUND 7A,n/a,21,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00016992.png,IN0000833
CHEMBL1095285,n/a,21,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50316354.png,IN0000834
DIBENZO[CF][27]NAPHTHYRIDINE 10,n/a,2120,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00019092.png,IN0000835
CHEMBL1765751,n/a,22,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50341250.png,IN0000836
INDOLINONE BASED INHIBITOR 2E,n/a,2300,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017027.png,IN0000837
BENZO[C][27]NAPHTHYRIDINE 39,n/a,24,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00032447.png,IN0000838
CHEMBL1765743,n/a,24,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50341246.png,IN0000839
DIBENZO[CF][27]NAPHTHYRIDINE 15,n/a,2490,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00019252.png,IN0000840
BENZO[C][27]NAPHTHYRIDINE 28,n/a,26,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00032435.png,IN0000841
INDOLINONE BASED INHIBITOR 3D,n/a,260,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017032.png,IN0000842
DIBENZO[CF][27]NAPHTHYRIDINE 8,n/a,260,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00019090.png,IN0000843
CHEMBL1765741,n/a,264,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50341244.png,IN0000844
CHEMBL1688216,n/a,2670,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50339023.png,IN0000845
INDOLINONE BASED COMPOUND 3A,n/a,27,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00016986.png,IN0000846
DIBENZO[CF][27]NAPHTHYRIDINE 11,n/a,270,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00019093.png,IN0000847
INDOLINONE BASED INHIBITOR 1B,n/a,2700,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017017.png,IN0000848
INDAZOLE COMPOUND 2,n/a,2706,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00016590.png,IN0000849
INDOLINONE BASED INHIBITOR 2B,n/a,280,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017024.png,IN0000850
INDOLINONE BASED INHIBITOR 2C,n/a,280,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017025.png,IN0000851
BENZO[C][27]NAPHTHYRIDINE 32,n/a,283,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00032440.png,IN0000852
INDOLINONE BASED COMPOUND 3C,n/a,29,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00016988.png,IN0000853
INDOLINONE BASED INHIBITOR 4C,n/a,29,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017042.png,IN0000854
INDOLINONE BASED INHIBITOR 3B,n/a,290,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017030.png,IN0000855
DIBENZO[CF][27]NAPHTHYRIDINE 14,n/a,290,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00019096.png,IN0000856
INDOLINONE BASED COMPOUND 7L,n/a,3,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017003.png,IN0000857
INDOLINONE BASED COMPOUND 22,n/a,3,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017014.png,IN0000858
INDOLINONE BASED INHIBITOR 4J,n/a,3,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017048.png,IN0000859
CHEMBL1097955,n/a,3,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50316344.png,IN0000860
CHEMBL1094320,n/a,3,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50316346.png,IN0000861
CHEMBL1095621,n/a,3,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50316351.png,IN0000862
BENZO[C][27]NAPHTHYRIDINE 42,n/a,30,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00032450.png,IN0000863
DIBENZO[CF][27]NAPHTHYRIDINE 13,n/a,300,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00019095.png,IN0000864
INDOLINONE BASED COMPOUND 3D,n/a,31,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00016989.png,IN0000865
CHEMBL1765739,n/a,316,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50341242.png,IN0000866
CHEMBL1614775,n/a,327,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50341239.png,IN0000867
INDOLINONE BASED INHIBITOR 4D,n/a,34,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017043.png,IN0000868
INDOLINONE BASED INHIBITOR 1E,n/a,340,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017020.png,IN0000869
BENZO[C][27]NAPHTHYRIDINE 24,n/a,35,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00032430.png,IN0000870
INDOLINONE BASED COMPOUND 7I,n/a,37,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017000.png,IN0000871
CHEMBL1688215,n/a,370,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50339006.png,IN0000872
BENZO[C][27]NAPHTHYRIDINE 35,n/a,383,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00032443.png,IN0000873
INDOLINONE BASED COMPOUND 2C,n/a,39,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00016984.png,IN0000874
BX-320,n/a,39,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017053.png,IN0000875
INDOLINONE BASED INHIBITOR 4F,n/a,3900,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017045.png,IN0000876
INDOLINONE BASED COMPOUND 7D,n/a,4,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00016995.png,IN0000877
INDOLINONE BASED COMPOUND 7E,n/a,4,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00016996.png,IN0000878
INDOLINONE BASED COMPOUND 18,n/a,4,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017010.png,IN0000879
DIBENZO[CF][27]NAPHTHYRIDINE 9,n/a,40,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00019091.png,IN0000880
INDOLINONE BASED INHIBITOR 4E,n/a,4200,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017044.png,IN0000881
BENZO[C][27]NAPHTHYRIDINE 14,n/a,43,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00032433.png,IN0000882
BENZO[C][27]NAPHTHYRIDINE 34,n/a,434,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00032442.png,IN0000883
INDAZOLE COMPOUND 1,n/a,443,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00016589.png,IN0000884
INDOLINONE BASED COMPOUND 7C,n/a,45,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00016994.png,IN0000885
BENZO[C][27]NAPHTHYRIDINE 36,n/a,47,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00032444.png,IN0000886
INDOLINONE BASED COMPOUND 7J,n/a,5,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017001.png,IN0000887
BX-517,n/a,5,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017004.png,IN0000888
INDOLINONE BASED COMPOUND 15,n/a,5,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017007.png,IN0000889
INDOLINONE BASED COMPOUND 19,n/a,5,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017011.png,IN0000890
INDOLINONE BASED COMPOUND 20,n/a,5,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017012.png,IN0000891
UCN-01,n/a,5,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017054.png,IN0000892
CHEMBL1095278,n/a,5,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50316342.png,IN0000893
BENZO[C][27]NAPHTHYRIDINE 43,n/a,505,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00032451.png,IN0000894
INDOLINONE BASED COMPOUND 7H,n/a,51,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00016999.png,IN0000895
BENZO[C][27]NAPHTHYRIDINE 41,n/a,51,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00032449.png,IN0000896
INDOLINONE BASED INHIBITOR 1A,n/a,510,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017016.png,IN0000897
INDOLINONE BASED INHIBITOR 3J,n/a,530,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017038.png,IN0000898
BENZO[C][27]NAPHTHYRIDINE 31,n/a,532,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00032438.png,IN0000899
INDOLINONE BASED INHIBITOR 4H,n/a,5400,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017047.png,IN0000900
INDOLINONE BASED INHIBITOR 3K,n/a,55,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017039.png,IN0000901
INDOLINONE BASED COMPOUND 2D,n/a,57,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00016985.png,IN0000902
BENZO[C][27]NAPHTHYRIDINE 29,n/a,57,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00032436.png,IN0000903
CHEMBL1765742,n/a,57,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50341245.png,IN0000904
INDOLINONE BASED INHIBITOR 3A,n/a,580,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017029.png,IN0000905
INDOLINONE BASED INHIBITOR 3G,n/a,580,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017035.png,IN0000906
DIBENZO[CF][27]NAPHTHYRIDINE 12,n/a,580,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00019094.png,IN0000907
INDOLINONE BASED COMPOUND 7F,n/a,6,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00016997.png,IN0000908
INDOLINONE BASED COMPOUND 17,n/a,6,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017009.png,IN0000909
BX-795,n/a,6,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017051.png,IN0000910
CHEMBL1095279,n/a,6,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50316343.png,IN0000911
CHEMBL1097956,n/a,6,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50316345.png,IN0000912
CHEMBL1095612,n/a,6,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50316355.png,IN0000913
CHEMBL1097972,n/a,6,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50316359.png,IN0000914
DIBENZO[CF][27]NAPHTHYRIDINE 1,n/a,60,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00019087.png,IN0000915
DIBENZO[CF][27]NAPHTHYRIDINE 17,n/a,60,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00019098.png,IN0000916
INDOLINONE BASED INHIBITOR 4G,n/a,6100,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017046.png,IN0000917
BENZO[C][27]NAPHTHYRIDINE 30,n/a,65,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00032437.png,IN0000918
BENZO[C][27]NAPHTHYRIDINE 21,n/a,66,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00032427.png,IN0000919
INDOLINONE BASED INHIBITOR 4A,n/a,67,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017040.png,IN0000920
BENZO[C][27]NAPHTHYRIDINE 37,n/a,67,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00032445.png,IN0000921
INDOLINONE BASED INHIBITOR 3C,n/a,670,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017031.png,IN0000922
DIBENZO[CF][27]NAPHTHYRIDINE 7,n/a,670,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00019089.png,IN0000923
INDOLINONE BASED INHIBITOR 2D,n/a,680,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017026.png,IN0000924
BENZO[C][27]NAPHTHYRIDINE 23,n/a,6923,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00032429.png,IN0000925
BENZO[C][27]NAPHTHYRIDINE 9,n/a,70,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00032422.png,IN0000926
CHEMBL1688217,n/a,7280,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50339024.png,IN0000927
BENZO[C][27]NAPHTHYRIDINE 5,n/a,739,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00032418.png,IN0000928
BENZO[C][27]NAPHTHYRIDINE 25,n/a,74,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00032431.png,IN0000929
BENZO[C][27]NAPHTHYRIDINE 33,n/a,74,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00032441.png,IN0000930
CHEMBL1614777,n/a,74,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50341248.png,IN0000931
DIBENZO[CF][27]NAPHTHYRIDINE 6,n/a,7450,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00019088.png,IN0000932
BENZO[C][27]NAPHTHYRIDINE 6,n/a,7490,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00032419.png,IN0000933
INDOLINONE BASED COMPOUND 7B,n/a,8,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00016993.png,IN0000934
INDOLINONE BASED COMPOUND 7K,n/a,8,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017002.png,IN0000935
INDOLINONE BASED COMPOUND 14,n/a,8,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00017006.png,IN0000936
CHEMBL1097602,n/a,8,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50316349.png,IN0000937
